company,text,published_time,num_likes,num_comments,num_shares,year_month,cleaned_text,polarity,sentiment,dominant_topic
bluecore,"While 74% of the average retailer’s customers are one-time buyers, marketers have untapped opportunities within one-time purchasers and inactive segments. 🔑

Bluecore data found that reactivated buyers are much more valuable than a new customer. Reactivated customers spend 12.7% more, with a 7.7% increase in purchase frequency. Plus, reactivating those buyers helps CAC payback and will make your customer base more active, and ultimately more profitable. 

That's why the savviest marketing leaders like Jennifer Slegers (Sopko) work to understand inactive buyers and come up with strategies specifically designed to move certain customer segments. For instance, Jenn told Total Retail in a recent interview, ""all first time to second time buyers aren't the same."" 

To actually reactivate buyers, Carhartt has set up different strategies for the 12-month inactive buyer, as well as for buyers who are inactive longer than 12 months -- segments which other retailers may refer to as ""lost or dead."" But Jenn and her team has seen notable success reactivating those customers through smart signals-based automations with Bluecore.

Watch the whole video to hear directly from Jenn on how the brand is driving growth (with a little help from the team here at Bluecore.) https://lnkd.in/eCvzNN7t",2024-06-03 21:13:02.601999998,26,0,5,2024-06,average retailer customer onetime buyer marketer untapped opportunity within onetime purchaser inactive segment bluecore data found reactivated buyer much valuable new customer reactivated customer spend increase purchase frequency plus reactivating buyer help cac payback make customer base active ultimately profitable thats savviest marketing leader like jennifer slegers sopko work understand inactive buyer come strategy specifically designed move certain customer segment instance jenn told total retail recent interview first time second time buyer arent actually reactivate buyer carhartt set different strategy month inactive buyer well buyer inactive longer month segment retailer may refer lost dead jenn team seen notable success reactivating customer smart signalsbased automation bluecore watch whole video hear directly jenn brand driving growth little help team bluecore,0.09662923881673884,neutral,0
bluecore,"🎶 Summer, summer, summertime 🎶

🙅 But don’t just sit back and unwind

For shoppers, summer means sale after sale: Fourth of July, Prime Day, back to school. But for retail marketers, it’s the calm before the storm.

That’s why the summer months are the perfect time to get your holiday strategies in order. By blueprinting them now, you’ll set yourself up for success by knowing what works best by Black Friday.

Our latest guide taps into the expertise of Bluecore’s in-house retail strategy team, who outline six places to get started:

🪪  Increasing your identification rate to reach more shoppers come Cyber Weekend
🧪 Testing and experimenting everything so you know what to scale
👋 Re-engaging lapsed shoppers to increase your active list
🐆 Dialing into your differentiators to stand out on Prime Day
🎡 Merchandising to the moment, putting a fresh spin on existing inventory
💲 Discounting strategically rather than sending blanket promotions

Read more: https://lnkd.in/e8YKS2eU",2024-05-29 19:43:30.516999960,12,0,3,2024-05,summer summer summertime dont sit back unwind shopper summer mean sale sale fourth july prime day back school retail marketer calm storm thats summer month perfect time get holiday strategy order blueprinting youll set success knowing work best black friday latest guide tap expertise bluecores inhouse retail strategy team outline six place get started increasing identification rate reach shopper come cyber weekend testing experimenting everything know scale reengaging lapsed shopper increase active list dialing differentiator stand prime day merchandising moment putting fresh spin existing inventory discounting strategically rather sending blanket promotion read,0.3153846153846154,positive,0
bluecore,"You know that loyal customers are your best customers, but how will you know that a newly acquired customer will become loyal? And how do you know how loyal a customer is if they aren’t a loyalty member?

The answer comes by tracking “customer survivorship.”

Customer survivorship is the length of time a retailer keeps a new customer active after their first purchase.

🔹 Only 6% of new customers survive as active customers for three years or more on average
🔹 Sporting Goods & Outdoor and Apparel have the highest three year survivorship at nearly 10%
🔹 The biggest drop-off in the percent of active new customers is between year 1 and 2, when nearly 80% of new customers don’t buy again.

Any improvement in survivorship delivers major value to retailers. The customers with the potential to become repeat purchasers deserve extra marketing attention.

🏆 Across Bluecore’s customer base, 35% of sales come from the top quartile of customers.

Analyzing how long new customers stay active provides an indication of how loyal they are and how much potential lifetime value they have. And understanding their behavior provides clues for how to drive higher loyalty through retention marketing to new customers.

Recognizing the signals that indicate potential for repeat purchase and retention, and using those signals to create more relevant marketing experiences is the secret to increasing your loyal customer base.

Check out the full report to see how your brand compared to peers across this important metric and more:  https://lnkd.in/eecebNgw",2024-05-28 17:44:18.618999958,8,0,1,2024-05,know loyal customer best customer know newly acquired customer become loyal know loyal customer arent loyalty member answer come tracking customer survivorship customer survivorship length time retailer keep new customer active first purchase new customer survive active customer three year average sporting good outdoor apparel highest three year survivorship nearly biggest dropoff percent active new customer year nearly new customer dont buy improvement survivorship delivers major value retailer customer potential become repeat purchaser deserve extra marketing attention across bluecores customer base sale come top quartile customer analyzing long new customer stay active provides indication loyal much potential lifetime value understanding behavior provides clue drive higher loyalty retention marketing new customer recognizing signal indicate potential repeat purchase retention using signal create relevant marketing experience secret increasing loyal customer base check full report see brand compared peer across important metric,0.12308663558663557,positive,0
bluecore,"Retailers are struggling with reach more than ever.

Acquisition costs are up. Conversion rates are down. And third-party cookies are on their way out, stripping away many retailers’ go-to tool for tracking shoppers. 

What’s a high-growth retailer to do?

Our latest guide is a dive deep into all things shopper identification. This modern solution equips retailers to reach every shopper who walks through their virtual door. You can’t move someone through the lifecycle without first knowing who they are.

Strong shopper identification expands reach, unlocks signal-based strategies, and drives a 4x to 12x increase in retention for the average retailer. 

Check out the guide to learn:

🔹 Common signs of decreasing reach
🔹 The difference between identity resolution and identity recognition
🔹 How shopper identification data is captured online
🔹 The power of a first-party data network
🔹 Three shopper identification strategies
🔹 and much more

Plus, find out exactly how you can assess your shopper identification data and start the journey toward customer movement today. 

Grab the guide here: https://lnkd.in/eWGHFF32",2024-05-22 17:18:00.858000040,16,0,0,2024-05,retailer struggling reach ever acquisition cost conversion rate thirdparty cooky way stripping away many retailer goto tool tracking shopper whats highgrowth retailer latest guide dive deep thing shopper identification modern solution equips retailer reach every shopper walk virtual door cant move someone lifecycle without first knowing strong shopper identification expands reach unlocks signalbased strategy drive x x increase retention average retailer check guide learn common sign decreasing reach difference identity resolution identity recognition shopper identification data captured online power firstparty data network three shopper identification strategy much plus find exactly assess shopper identification data start journey toward customer movement today grab guide,0.21064814814814814,positive,0
bluecore,"Targeted, cost-effective marketing campaigns. 

For retailers, this is the dream. To bring shoppers in, keep them around, and reach them with messages that matter — all while driving bottom-line growth. 

Sound too good to be true?

Our latest guide is a dive deep into the topic of shopper identification, which equips retailers to reach every shopper who walks through their virtual door and move them through the lifecycle. 

Strong shopper identification expands reach, unlocks signal-based strategies, and drives a 4x to 12x increase in retention for the average retailer. 

Check out the guide to learn:

🔹 Common signs of decreasing reach
🔹 The difference between identity resolution and identity recognition
🔹 How shopper identification data is captured online
🔹 The power of a first-party data network
🔹 Three shopper identification strategies
🔹 and much more

Plus, find out exactly how you can assess your shopper identification data and start the journey toward customer movement today. 

Grab the guide here: https://lnkd.in/eWGHFF32",2024-05-16 17:14:46.470999956,29,0,10,2024-05,targeted costeffective marketing campaign retailer dream bring shopper keep around reach message matter driving bottomline growth sound good true latest guide dive deep topic shopper identification equips retailer reach every shopper walk virtual door move lifecycle strong shopper identification expands reach unlocks signalbased strategy drive x x increase retention average retailer check guide learn common sign decreasing reach difference identity resolution identity recognition shopper identification data captured online power firstparty data network three shopper identification strategy much plus find exactly assess shopper identification data start journey toward customer movement today grab guide,0.26833333333333337,positive,0
bluecore,"Our data shows that 74% of a retailer’s customers are one-and-done, which drags down average purchase frequency within a new customer’s first year. The percent of first time buyers who made a second purchase was only 16.5%, leaving a lot of room for improvement across retail sectors. 

Repeat purchase rate varies widely. Different retail categories see major differences in repeat purchase based on differences like price point, how often people need to replace consumable products. 

💄 Health & Beauty retailers had the highest repeat purchase rates at 21.5%. These brands tends to sell a range of lower-cost items that people purchase often.

💍 Jewelry and Luxury had the lowest repeat purchase rate, possibly due to the high price point and durable nature of many luxury goods.

Understanding how you compare to your category is a good place to start. For any brand, regardless of category, focusing on strategies that improve repeat purchase rates will have a positive impact on revenue. In fact, our research shows that repeat customers have the biggest positive impact on a brand’s profit, higher than newly acquired customers. 

Brands can drive their repeat purchase rates up with strategies that prioritize identification and marketing strategies that focus on customer movement. 

Check out the full report to see how your brand compared to peers across critical metrics like repeat purchase rates and more: https://lnkd.in/eecebNgw",2024-05-10 15:52:56.141999960,13,0,1,2024-05,data show retailer customer oneanddone drag average purchase frequency within new customer first year percent first time buyer made second purchase leaving lot room improvement across retail sector repeat purchase rate varies widely different retail category see major difference repeat purchase based difference like price point often people need replace consumable product health beauty retailer highest repeat purchase rate brand tends sell range lowercost item people purchase often jewelry luxury lowest repeat purchase rate possibly due high price point durable nature many luxury good understanding compare category good place start brand regardless category focusing strategy improve repeat purchase rate positive impact revenue fact research show repeat customer biggest positive impact brand profit higher newly acquired customer brand drive repeat purchase rate strategy prioritize identification marketing strategy focus customer movement check full report see brand compared peer across critical metric like repeat purchase rate,0.16596085858585857,positive,0
bluecore,"Once you acquire a shopper, you can set the stage for what will (hopefully) be a long, fruitful relationship. But first, you have to convert them.

Conversion is easier said than done given fierce competition, cagey social platforms, and budget-conscious shopping. During our most recent Coffee & Commerce event, we shared four ways you can overcome these challenges and turn non-buyers into customers.

☕ Pay attention to customer signals: From visiting a page to carting an item, everything a shopper does represents a signal you can react to with relevant messaging. They’re especially powerful when combined with product signals, such as whether an item is new or low inventory.

☕ Implement frequent testing: If you’re not sure what will get a shopper past the final hurdle of the checkout page, you can also use those customer signals to A/B test your way into a substantial conversion lift. We’ve found that free shipping is far more enticing toward the *end* of the purchase funnel than the beginning.

☕ Boost first purchase value through recommendations: Think of magazines and chocolate bars by the register. Most people aren’t going to the grocery store specifically for those items… but while they’re there, they may as well, right? You can mimic that by enhancing search result pages with relevant product recommendations.

☕ Optimizing social marketing: Social media marketing has grown far more expensive while walled gardens have made the platforms harder to scale. One workaround is to separate buyers from non-buyers before you input your audiences, and discount accordingly.

Learn more here: https://lnkd.in/gB6rVRpX",2024-05-08 14:59:17.773999929,9,0,0,2024-05,acquire shopper set stage hopefully long fruitful relationship first convert conversion easier said done given fierce competition cagey social platform budgetconscious shopping recent coffee commerce event shared four way overcome challenge turn nonbuyers customer pay attention customer signal visiting page carting item everything shopper represents signal react relevant messaging theyre especially powerful combined product signal whether item new low inventory implement frequent testing youre sure get shopper past final hurdle checkout page also use customer signal ab test way substantial conversion lift weve found free shipping far enticing toward end purchase funnel beginning boost first purchase value recommendation think magazine chocolate bar register people arent going grocery store specifically item theyre may well right mimic enhancing search result page relevant product recommendation optimizing social marketing social medium marketing grown far expensive walled garden made platform harder scale one workaround separate buyer nonbuyers input audience discount accordingly learn,0.1597170686456401,positive,0
bluecore,"New Bluecore data finds that the ability to ID shoppers and customers = the ability to create experiences that increase repeat purchases (and retention) for your brand. 

Identification is the foundation of moving your customers -- and in our first annual Customer Growth Benchmarks report this is one of the many stats that prove it:

Retailers with the highest shopper ID rates (>40%) have ✨53% higher repeat purchase rates✨ vs. those with the lowest ID rates (<10%).

Check out Jason Grunberg's thoughts on our top 3 findings — to compare your performance relative to your peers in similar retail categories check out the full report. https://lnkd.in/gUYuq6Nw",2024-05-02 19:52:22.069999933,33,0,1,2024-05,new bluecore data find ability id shopper customer ability create experience increase repeat purchase retention brand identification foundation moving customer first annual customer growth benchmark report one many stats prove retailer highest shopper id rate higher repeat purchase rate v lowest id rate check jason grunbergs thought top finding compare performance relative peer similar retail category check full report,0.24829545454545454,positive,0
bluecore,"Every year the Women in Retail Leadership Summit gets better..and bigger. Not easy with the attendance & content focused on retail and technology executives. 

I had the pleasure of presenting on stage with Karilyn A. from SPARC Group LLC to discuss navigating the COE model to pick the right partners to drive meaningful growth and customer loyalty.  

And it was incredible to have close to 20% of the attendees from the top retail 1000 as Bluecore customers 🤯

Huge-shout out to a ride or die crew of Bluecorians who gave every brand the VIP experience they deserve: Sarah Cascone Rosy Kehdi Liz Madsen Caitlin Vance Jasmine Bienvenue-Arnesen @michellegabson @samanthafreeman",2024-05-02 14:07:19.464999914,72,4,3,2024-05,every year woman retail leadership summit get betterand bigger easy attendance content focused retail technology executive pleasure presenting stage karilyn sparc group llc discus navigating coe model pick right partner drive meaningful growth customer loyalty incredible close attendee top retail bluecore customer hugeshout ride die crew bluecorians gave every brand vip experience deserve sarah cascone rosy kehdi liz madsen caitlin vance jasmine bienvenuearnesen michellegabson samanthafreeman,0.3281746031746032,positive,4
bluecore,"The key to our company’s success? The Bluecorians who power our platform.

Today, we’re shining the spotlight on Codey Oxley, who was drawn to Bluecore for the Engineering team’s “As simple as possible, as powerful as necessary” mantra. Get to know him below!",2024-04-26 13:17:48.493000031,97,0,1,2024-04,key company success bluecorians power platform today shining spotlight codey oxley drawn bluecore engineering team simple possible powerful necessary mantra get know,0.09999999999999999,neutral,0
bluecore,"Less than one week out from my favoriteeee event of the year. #WIRLS

🥂 Excited for sunset cocktails to kick off the event on Sunday
📊 We've got an exclusive Customer Growth Blueprint for retail mktg leaders
👟 AND we're offering custom Nikes for anyone onsite

(DM me for deets)

Looking forward to spending time with my fellow Bluecorians and our fantastic customers and partners ❤️  Karilyn A. Jennifer Slegers (Sopko) Gabriela Phillips Cindy Marshall Jennifer DiPasquale Melissa Campanelli Sherene Hilal Liz Madsen Rosy Kehdi Jasmine Bienvenue-Arnesen Michelle Gabson Samantha Freeman Caitlin Vance",2024-04-23 18:30:38.168999910,34,7,8,2024-04,less one week favoriteeee event year wirls excited sunset cocktail kick event sunday weve got exclusive customer growth blueprint retail mktg leader offering custom nike anyone onsite dm deets looking forward spending time fellow bluecorians fantastic customer partner karilyn jennifer slegers sopko gabriela phillips cindy marshall jennifer dipasquale melissa campanelli sherene hilal liz madsen rosy kehdi jasmine bienvenuearnesen michelle gabson samantha freeman caitlin vance,0.2027777777777778,positive,3
bluecore,"Excited to be speaking at CommerceNext 2024 on June 11th alongside an incredible group of panelists: Noam Paransky, Amber Turley and Ryan Fagan. We’ll be talking about how Tapestry, Sephora, and Lowes are using a customer-first approach to grow both online and offline sales for the long-term. Can’t wait to see everyone in the CN community.

Register here to join me: https://lnkd.in/e-NAyxa2

#CN2024",2024-04-23 15:50:52.674000025,86,3,2,2024-04,excited speaking commercenext june th alongside incredible group panelist noam paransky amber turley ryan fagan well talking tapestry sephora lowes using customerfirst approach grow online offline sale longterm cant wait see everyone cn community register join cn,0.6375,positive,2
bluecore,"“Make new friends, but keep the old. One is silver; the other, gold.”

While that old poem wasn’t written about retail… it could have been.

Last week, we released our first-of-its-kind Customer Growth Benchmarks Report. Rather than focus on channel metrics such as opens and clicks, we zeroed in on the customer-centric metrics most aligned with a brand's business health.

One of our top takeaways? Across every vertical, active buyers placed 57.6% more orders than new buyers. And they spent nearly  70% more as well. 🤯

Check out the full report to see how you compare against your peers for:

🔹Shopper identification rate 
🔹Repeat purchase rate
🔹Reactivation rate
🔹and more

https://lnkd.in/eecebNgw",2024-04-22 19:19:16.711999893,9,0,1,2024-04,make new friend keep old one silver gold old poem wasnt written retail could last week released firstofitskind customer growth benchmark report rather focus channel metric open click zeroed customercentric metric aligned brand business health one top takeaway across every vertical active buyer placed order new buyer spent nearly well check full report see compare peer shopper identification rate repeat purchase rate reactivation rate,0.19152462121212122,positive,0
bluecore,"🚨🔬New Bluecore data finds that retailers with the highest shopper identification rates see 53% more repeat purchases vs. brands with lower identification rates. 🔬🚨

For most retailers, this year’s profits will come from the customers they already know. So this new data is a significant indicator for how marketers can simultaneously build short-term revenue lift and long-term profitability. 

This is one of many new findings from the industry’s first-of-its-kind Customer Growth Benchmarks report. 

Instead of capturing the data that is easy to collect (i.e. channel metrics such as open rates, click rates), Bluecore’s annual benchmarks report focuses on the *critical benchmarks that are most aligned with business health.* 🤯 

Our report dives into key customer-centric metrics for retailers across the lifecycle, and across retail categories. Each category is benchmarked separately so that retail leaders are able to compare their own performance with a relevant peer set. 

While every brand has unique trends, Bluecore finds that retailers focused on the metrics and best practices that drive customer movement have higher performance across the customer lifecycle. 

Check out the full report to see how your brand stacks up against your peers for:

🔹Shopper identification rates 
🔹Retention rates 
🔹Repeat purchases 
🔹Reactivation 
🔹and more

Read more: https://lnkd.in/eecebNgw",2024-04-18 13:43:44.000000000,46,0,10,2024-04,new bluecore data find retailer highest shopper identification rate see repeat purchase v brand lower identification rate retailer year profit come customer already know new data significant indicator marketer simultaneously build shortterm revenue lift longterm profitability one many new finding industry firstofitskind customer growth benchmark report instead capturing data easy collect ie channel metric open rate click rate bluecores annual benchmark report focus critical benchmark aligned business health report dive key customercentric metric retailer across lifecycle across retail category category benchmarked separately retail leader able compare performance relevant peer set every brand unique trend bluecore find retailer focused metric best practice drive customer movement higher performance across customer lifecycle check full report see brand stack peer shopper identification rate retention rate repeat purchase reactivation read,0.3598124098124098,positive,0
bluecore,"Reach drives retail growth. But between cookie depreciation and rising acquisition costs, it’s never been more at risk.

Many retailers may default to “more” — more emails, more texts, more discounts — which can help hit quarterly goals. But they need a sustainable growth framework that *also* drives long-term, profitable growth.

That framework is customer movement.

Customer movement is the practice of understanding customer value and using signal-based strategies to “move” shoppers from:
🔹  Unknown to known
🔹  Non-buyers to new buyers
🔹  One-time buyers to repeat and eventually, loyal customers
🔹  Lapsed to reactivated buyers

Customer movement increases reach, relevance, and purchase frequency. No wonder retail leaders who embrace it see an average three-year customer retention rate of 59%.

Learn more: https://lnkd.in/eT2ehSxM",2024-04-09 17:37:20.559999943,11,0,1,2024-04,reach drive retail growth cookie depreciation rising acquisition cost never risk many retailer may default email text discount help hit quarterly goal need sustainable growth framework also drive longterm profitable growth framework customer movement customer movement practice understanding customer value using signalbased strategy move shopper unknown known nonbuyers new buyer onetime buyer repeat eventually loyal customer lapsed reactivated buyer customer movement increase reach relevance purchase frequency wonder retail leader embrace see average threeyear customer retention rate learn,0.3381542699724518,positive,0
bluecore,"“How can we acquire customers without draining our budgets?” That’s the million dollar question on every retailer’s mind.

Many retailers look to their marketing channels for the answer. But while sending more emails and texts may deliver quick wins, prioritizing the *customer* and moving them through the lifecycle increases reach, relevance, purchase frequency, and revenue in the long run.

Acquisition is ultimately what sets customer movement in motion. To help you improve yours, we’ve outlined the three highest-impact areas of focus:

🔎 Increasing identification rates: You can’t move a customer through the lifecycle without first knowing who they are and how to communicate with them.

👯‍♂️ Optimizing paid media spend: Suppress your most active customers, who you’ve already acquired, and instead build lookalike models of them.

👋 Increasing site engagement: Whether it’s an email capture or dynamic product recommendations, your site offers countless ways to nudge shoppers toward that first purchase.

Learn more here: https://lnkd.in/eUCx-RNG",2024-04-08 15:22:19.240999937,15,0,0,2024-04,acquire customer without draining budget thats million dollar question every retailer mind many retailer look marketing channel answer sending email text may deliver quick win prioritizing customer moving lifecycle increase reach relevance purchase frequency revenue long run acquisition ultimately set customer movement motion help improve weve outlined three highestimpact area focus increasing identification rate cant move customer lifecycle without first knowing communicate optimizing paid medium spend suppress active customer youve already acquired instead build lookalike model increasing site engagement whether email capture dynamic product recommendation site offer countless way nudge shopper toward first purchase learn,0.21785714285714283,positive,0
bluecore,"Most retailers focus their marketing on top VIP customers, and converting the bottom tier of shoppers. In theory, this makes sense. But…

There’s a *huge* chunk in the middle of your customer file – the majority of your customers and your biggest opportunity. They have the potential to be moved toward loyalty and as a byproduct, create more of a flywheel in your customer file. 🎡

In our latest guide, Dave Lokes walks you through how to move the middle of your customer file through testing and signals-based messaging, so you’re making the most of all the customers you worked so hard to acquire. 

Through moving the middle of your file, retailers can:

🟦  Learn how to create a more active customer base by identifying and moving “the middle”
🟦  Spend less on acquisition and make newly acquired customers more valuable 
🟦  Learn how to drive (and measure) *truly incremental* revenue that wouldn’t have been possible before 

Check it all out: https://lnkd.in/dz3fU_Fj",2024-04-05 14:49:37.434000015,23,1,5,2024-04,retailer focus marketing top vip customer converting bottom tier shopper theory make sense there huge chunk middle customer file majority customer biggest opportunity potential moved toward loyalty byproduct create flywheel customer file latest guide dave lokes walk move middle customer file testing signalsbased messaging youre making customer worked hard acquire moving middle file retailer learn create active customer base identifying moving middle spend less acquisition make newly acquired customer valuable learn drive measure truly incremental revenue wouldnt possible check,0.13919457735247212,positive,0
bluecore,"Once you’ve identified a shopper, the goal is to start converting. Shoppers give countless signals for how to best reach and engage them.

But with so many signals… where does an apparel retailer begin? 😵‍💫

Based on years of experience at brands like Target, Tory Burch, and Foot Locker — just to name a few — our in-house retail strategists know exactly which tactics have the highest impact. 🤑

Start by paying attention to shopper signals: What they browse, click on, add to their carts. You can spend the next six months following them around the internet with the same item. 🥸

Or you can combine shopper signals with product signals, such as style or inventory level. This winning combination exposes shoppers to the broadest, most relevant components of your catalog, giving you a much better chance to turn that identified shopper into a first-time buyer. 🥳

To learn how apparel retailers can turn first-time buyers into repeat customers, check the comments for the full guide.",2024-04-03 17:28:53.668999910,10,1,0,2024-04,youve identified shopper goal start converting shopper give countless signal best reach engage many signal apparel retailer begin based year experience brand like target tory burch foot locker name inhouse retail strategist know exactly tactic highest impact start paying attention shopper signal browse click add cart spend next six month following around internet item combine shopper signal product signal style inventory level winning combination expose shopper broadest relevant component catalog giving much better chance turn identified shopper firsttime buyer learn apparel retailer turn firsttime buyer repeat customer check comment full guide,0.2714285714285714,positive,0
bluecore,"When I think about driving growth and long-term incrementality for Carhartt, it all comes back to knowing our customer...on the website or at store, product categories of interest, product size or color...and the list goes on.

Even more important is understanding the valuable signals of intent and activating those moments into relevant campaigns with Bluecore.  Moving at the speed of the customer *is* possible.

I recently spoke with PYMNTS about how we're approaching our data usage to help us know our customers, highlighting some of the great work our teams are doing.  Brien Baumgartner, MBA Courtney Eckert Dora Bliznik (Athanasopoulos) Robin Bliss Logan B. Amanda Coffin Emily Elliott (Homuth)

Check it out here:",2024-03-27 20:38:53.427999973,172,9,7,2024-03,think driving growth longterm incrementality carhartt come back knowing customeron website store product category interest product size colorand list go even important understanding valuable signal intent activating moment relevant campaign bluecore moving speed customer possible recently spoke pymnts approaching data usage help u know customer highlighting great work team brien baumgartner mba courtney eckert dora bliznik athanasopoulos robin bliss logan b amanda coffin emily elliott homuth check,0.2625,positive,0
bluecore,"Want a behind-the-curtains view of what you can expect to see from Bluecore in the coming months? 👀

Our innovations are all designed to help retailers increase reach, relevance and purchase frequency. Join Sherene Hilal, Prashant Kumar, and Rosy Kehdi on April 9 to see what’s new and what’s coming, learning
more about:

🔎 Understanding your biggest identification opportunities
🌱 Transcending channel barriers to sustainable growth and retention
🧩 Integrating our audiences and retail-specific predictive models in any channel

Register here: https://lnkd.in/gieBymVk",2024-03-27 14:44:52.132999897,49,2,3,2024-03,want behindthecurtains view expect see bluecore coming month innovation designed help retailer increase reach relevance purchase frequency join sherene hilal prashant kumar rosy kehdi april see whats new whats coming learning understanding biggest identification opportunity transcending channel barrier sustainable growth retention integrating audience retailspecific predictive model channel register,0.3181818181818182,positive,0
bluecore,"There’s a reason every retailer sends abandonment campaigns: They work. But they could work even better.

Most abandoned cart or abandoned browse campaigns are basic and templatized. While there’s nothing wrong with “Your throw pillows are waiting for you,” this messaging is so commonplace that it doesn’t stand out.

In her latest Total Retail byline, Sara Lapworth, a senior digital marketing and retail strategy consultant at Bluecore, shares how retailers can refresh stale triggered campaigns.

The key? Considering the signals.

From browsing to adding items to their cart, every action a shopper takes represents a signal. When retailers combine those shopper signals with product signals, such as size or price point, and lifecycle signals, like whether they’re a new buyer or a loyalty member, they have a wealth of personalization opportunities.

Read the full article for Sara’s insights on how to put that into practice: https://bluecre.co/4a7m2J7",2024-03-25 16:15:47.048000097,6,0,0,2024-03,there reason every retailer sends abandonment campaign work could work even better abandoned cart abandoned browse campaign basic templatized there nothing wrong throw pillow waiting messaging commonplace doesnt stand latest total retail byline sara lapworth senior digital marketing retail strategy consultant bluecore share retailer refresh stale triggered campaign key considering signal browsing adding item cart every action shopper take represents signal retailer combine shopper signal product signal size price point lifecycle signal like whether theyre new buyer loyalty member wealth personalization opportunity read full article saras insight put practice,0.08356643356643358,neutral,0
bluecore,"After two great years with Coach and Stuart Weitzman, we’re thrilled to announce that Tapestry is expanding its partnership with Bluecore to include kate spade new york!

From the beginning, our partnership was focused on driving consumer engagement. We collaborated on a customer movement strategy, which allowed us to identify opportunities for Coach and Stuart Weitzman to tailor their marketing to new, active, and inactive customers.

The results?
🔹 Higher identification rates
🔹 More repeat purchases
🔹 Stronger retention
🔹 Integrating Bluecore data into other channels to further customer movement

As Kimberly Wallengren, Coach’s VP of Marketing, North America, put it, “Consumers want to be part of something greater and Bluecore is a key part of our ability to both identify and understand shoppers and customers so that we can connect individually, fulfilling both the consumer’s desire, while also supporting our goals of increasing customer lifetime value.”

To many more years of working together. 🥂

See the comments below for the full release.",2024-03-21 14:47:18.240000010,52,2,4,2024-03,two great year coach stuart weitzman thrilled announce tapestry expanding partnership bluecore include kate spade new york beginning partnership focused driving consumer engagement collaborated customer movement strategy allowed u identify opportunity coach stuart weitzman tailor marketing new active inactive customer result higher identification rate repeat purchase stronger retention integrating bluecore data channel customer movement kimberly wallengren coach vp marketing north america put consumer want part something greater bluecore key part ability identify understand shopper customer connect individually fulfilling consumer desire also supporting goal increasing customer lifetime value many year working together see comment full release,0.268655303030303,positive,0
bluecore,"Every action a shopper takes — or doesn’t take — represents a signal. These signals are critical for apparel retailers to make informed decisions on how to best reach and engage shoppers.

The problem: There are *a lot* of signals.

Based on years of experience at brands like Target, Tory Burch, and Foot Locker — just to name a few — our in-house retail strategists know exactly which ones have the highest impact. Their insights can help apparel retailers take those signals and turn them into revenue throughout the customer lifecycle. 

Examples include:

🧲 Using your most loyal customers as a model for acquiring new ones with paid media campaigns
☯️ Driving that first purchase by combining shopper and product signals to share the most relevant products
👚 Boosting retention by helping customers “complete the look” with complementary items across categories
🔮 Reactivating at-risk customers with predictive analytics that pinpoint what they’re likely to do next

The full guide is linked in the comments below.",2024-03-20 18:18:55.812999964,10,1,2,2024-03,every action shopper take doesnt take represents signal signal critical apparel retailer make informed decision best reach engage shopper problem lot signal based year experience brand like target tory burch foot locker name inhouse retail strategist know exactly one highest impact insight help apparel retailer take signal turn revenue throughout customer lifecycle example include using loyal customer model acquiring new one paid medium campaign driving first purchase combining shopper product signal share relevant product boosting retention helping customer complete look complementary item across category reactivating atrisk customer predictive analytics pinpoint theyre likely next full guide linked comment,0.247979797979798,positive,0
bluecore,"We couldn’t be more excited to welcome Shivani Tejuja to Bluecore as the newest member of our Board of Directors!

With a unique combination of enterprise retail, technology, and financial leadership experience, Shivani will provide valuable insight for Bluecore’s leadership team on our quest to revolutionize retail marketing with technology that drives “customer movement.”

As our CEO Fayez Mohamood said, “As a previous retail operator and now advisor, Shivani understands the urgent need for retail marketers to evolve their business to meet customer needs and grow their business.”

Bluecore aims to revolutionize retail marketing, helping enterprise retailers increase lifetime value by embracing customer movement. 

👇 Read the full release below:",2024-03-18 15:32:35.920000076,315,43,8,2024-03,couldnt excited welcome shivani tejuja bluecore newest member board director unique combination enterprise retail technology financial leadership experience shivani provide valuable insight bluecores leadership team quest revolutionize retail marketing technology drive customer movement ceo fayez mohamood said previous retail operator advisor shivani understands urgent need retail marketer evolve business meet customer need grow business bluecore aim revolutionize retail marketing helping enterprise retailer increase lifetime value embracing customer movement read full release,0.34761904761904766,positive,0
